sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,target
1.3346709909682237,-0.9732127340539188,0.1676396168506842,1.7536115099330543,-0.017569360091358024,-2.93815588693164,0.28819834824507984,1.0801552830744392,-7.465370652440062,2.0789058033064967,-4.0295128322271,-4.785139833838836,1.8000757022605418,-0.26351421618534476,-0.7324019995272371,-0.2640216219317992,-1.1969068022808644,-1.9576726521047876,4.107350550850362,-0.6965390171621181,0
0.04157783506312551,-0.2317115096939068,-6.142155580554224,0.17960094990363673,0.3188648033902477,0.14522434591535882,1.0346423225771764,3.3178282561704235,-0.7189675122905584,3.8047350674877563,2.402531571373049,-1.2476216755037184,-0.23261339398601755,-0.597489557558829,-0.05455255826058947,1.1068662449096662,2.638187540663827,2.43181373055232,-0.10123363039875044,-1.145284126840642,0
2.1375901823654995,-0.19970870728217982,3.1756043769144426,-1.3733187326876597,0.19392727990442155,-3.876878897389258,-1.3404415443964839,-1.6240859802516798,-4.112768043567164,-2.053794418568322,-2.5562472770428846,8.942280294302595,1.9591330783484242,-0.23798369108725215,-0.5316656078381795,-0.3793991936051957,0.8843333014512376,3.887526954750978,-0.8484805260951431,-1.1104486809246328,0
-1.6669199433441833,0.36171923327052186,-2.3267189925503593,1.5170045317540302,-0.8572540337484265,1.7794574078596352,2.2437099545096806,0.05488292230107006,0.8996412078279715,-1.407970347724217,3.1127443465216476,-3.3965734446542877,-2.017693471557661,0.948091256507692,0.37616452275361734,-0.0282648909747773,-0.9902422329314162,-1.4974147817333392,0.00108010041038753,-2.3699446688831816,1
-2.154382090836324,-0.8505739558696963,-6.588337669429319,2.1568849475311316,-0.11700540463996753,1.6236474255489912,1.5452550467332418,3.568855401869253,-6.873795861206375,2.8753569040165896,3.3256687439099046,-7.644990490621687,1.784574746213527,-1.0363727693763516,0.6765828430014271,1.2522284492163926,-0.6877241523885645,-0.29750508440313617,4.826035940026518,0.9140973392694091,0
4.863478839646185,-1.8422033411897716,-1.9929839901427502,0.12135505623185672,-0.97793660475777,-3.350966378566636,-1.8443859029876462,3.5687707327741833,-3.8960391686287443,1.9727144880734024,-2.268669977530529,4.0085157079250004,1.6967467574094997,-2.530321189290216,2.1245050396773677,0.2337360506264406,-0.9459918692363578,1.579751602161168,1.1810543456162532,0.6397219892589271,0
-0.4475540715856209,-0.28227905370724554,1.0352317032320628,2.5094106668406875,0.06271329279802736,-2.1211253960836256,0.8842777874747112,-3.2111725490599667,-0.7465853890598626,-1.2851932936304447,-4.292370505986121,-1.329965034038363,-0.2955366502990199,2.3827630666368265,-0.39359945150451514,-0.12419810864081517,0.8490199508739834,-0.9371459233077288,-1.388961013669617,-0.229290946881893,0
1.217156855564427,-0.26479894234637974,-2.775886614899153,-0.8134279130318902,0.6530976046044796,0.107594291406514,0.26830061952685424,-0.35064655043329984,-1.192899011224511,0.35860213087471093,1.7403161806923562,4.078319002066373,1.9256148657052337,-0.7540527658087817,2.139215843207219,0.48840890009445176,0.6025857208413644,2.5729258482009785,-0.3965823849228135,0.9895671347894942,0
-0.9469986720620732,-0.20040826345751478,-10.64052689613202,1.7456083891964416,0.05757262087575475,2.849334834089598,1.0378373939639953,0.013649904078534503,0.2224881468662453,0.8569117321678437,8.657204412958915,-5.5121285592560705,-1.8935419330047414,1.2871489248861356,3.2450671661844654,1.9917465524318518,-0.6159917816543021,1.8325933643876295,3.185067435358155,-1.0989809470320575,0
-2.444788495241603,0.3835457643964565,9.696628729523487,-0.5969602914503875,0.7500397493107714,-0.1709802871971805,-3.931377425143815,-2.133991863930465,-1.3850133858319937,-1.3398890486289172,-8.338193879531763,6.350987968086643,4.399830947341568,-2.792678533638791,-1.7070910671945887,-2.4830176703348488,0.689337066235785,0.9751460669877096,-2.9484508669515166,-1.2991597845614091,0
2.8298908651185504,0.709917676365006,-0.10154361332901163,0.18950116762910907,-0.6155797987224887,-4.952452003155757,-1.099636583631212,-0.5975139883328353,-3.934170656730673,-1.9321375089445767,-0.8952035380207808,6.411535851833606,-1.11902592253906,0.7677979285901577,-0.7210790737785934,0.5902236705937242,-0.9951227249356833,4.176398553050554,-0.03145160149668991,-0.30143339204513614,0
-0.394684771504035,1.2987488504062534,-1.3841846530636788,2.4051717866978204,-0.45042967535614215,-0.05520670994478516,-0.4012377612421092,-0.7800484390816702,3.3303184955821363,-1.0793222806540466,-0.998627245260634,-3.422057157729167,-1.8883991573051597,1.9782502308596546,0.990340724014592,-1.0113109436411976,0.5128685829492398,-1.7249497148293367,-0.8847647496381932,0.8371925384266057,0
-1.5106060650359738,-0.09722525720931736,2.9086548917777417,4.3107239903105,0.6978027833306488,-3.1068881428290083,-1.178641911157874,-0.4494336233573686,1.1219191137820141,-1.2795705840791938,-9.810691088252312,-1.2644591554680684,1.0045083495738987,2.2587987745869125,-0.6620742453402451,-0.1384529572560726,0.4815976549444249,-1.9328674761904936,-4.207868019817679,0.9363200617326396,0
0.05232572502770569,0.6051637589692321,7.067178264341127,-0.34715045358875085,0.025163665606677755,-1.798102304639597,-3.26471867711457,-0.6966944998606255,-0.7220402609841072,-0.5234946417314086,-7.271322671086916,5.648270020637095,2.2822130734475667,-2.10583541923733,-1.3652972585423768,-0.27280467273267667,0.0022925585465915967,0.8527769208774267,-2.5266135540395034,2.3312106032763245,0
-2.167626786359122,-0.11962737771945951,1.468905899245253,2.6953720980555236,-1.1590237202265066,-1.1971210726685086,-0.8963695412789553,-0.18601330548490846,-8.057813633933787,0.6724683338079953,-3.7747191086208147,-2.565766307965274,1.3467577339618484,-1.7899632433221053,-1.873636338417315,-0.605082894368708,-0.03744779730678688,0.5961395329294292,2.4800608972029643,0.706711454307254,0
-4.237781206585001,0.14813479835792126,4.8530172757003,1.8857664241547565,-2.5985795567942467,1.0543020568318648,-3.098252793041045,-0.992647283441989,-1.927102555448725,-1.3178074589830602,-4.714387976744584,0.1032727636366687,1.8127381483991556,-1.7757436867063523,-1.5318316410373902,0.17118014657457514,0.05738670290525527,0.41144782032031313,-0.8739234330903807,-0.07475283240075413,0
1.2954601326185022,1.1231583904097304,-5.307353972339229,1.4303105583329565,-0.47887481018111366,-2.260748014273741,0.13688550693027346,2.7552834562847477,-4.88814212557392,1.9954163336005433,1.7954434758769862,-1.1252744577761487,-1.34560125794872,-0.5190750638464987,-0.37595939914935095,1.062012989322223,-0.6107905281948162,2.7201381426623064,2.3388742384741907,0.6183345578612119,0
-3.9126111251403946,-0.490979240687084,-7.387323594172843,5.7516566321019935,-1.862690190186579,0.9323067968434076,-2.8274536448170764,0.21980869511419465,3.31884657187031,1.346306012252585,-2.2193984490221657,-8.895947811785163,0.1174449053623785,3.1700926237980793,2.2395149011118503,2.3173985013531513,0.43333456935087883,0.13339428520795493,-0.5815879105767139,0.7598338769416157,0
2.9060091122917635,-1.2070132092416583,-0.7820612922889025,0.5900626743163798,0.878566682460342,-2.7949901974434535,-0.9954590931123596,2.164614774753942,2.4661392449450883,-1.0558682407675257,-1.182702176346369,2.333426167503396,-1.7773619358855206,1.0428701406516836,0.770240261509815,-0.08981334693632619,-0.49141381794979555,0.058597041336848954,-1.5163152333664973,1.1368543019383832,1
-1.458245957515374,0.6926337582110613,-10.469215933856404,5.551773587189925,-0.8256544086640547,-0.395802868923103,0.39009236641743317,0.23156368486159384,-3.2501959471550865,1.4664757735453744,-0.9461840890329538,-5.8422817018212605,3.2797456888358667,2.4619082670218946,4.611934652350777,0.46731248415009224,0.7207369412686814,1.0465753430505091,0.8143662300543566,-0.3378639811309925,0
-2.493426913139441,-0.4823394497582906,8.252480285022992,-4.4612468677329575,2.3368724110579553,1.4130001712513374,-6.4551846935310735,0.1297175199106988,3.6059571188136115,-1.0374373213653068,-0.9519479898886903,-6.740199183180316,4.115461430398751,3.141289190404648,-2.0509980275587516,-3.0165783620070052,0.9205438230693054,-4.1545158195932,6.278247351205142,-0.7583130783542569,1
-2.205395382548234,1.5032874574208295,8.923637113988413,3.589083055931686,0.9777646506222277,-2.2062075752172294,-4.940769797430196,-2.295443211658757,-11.038480108804636,-2.0445155086063798,-9.46619662249939,6.1142119247752165,1.8673284727009984,-6.438228147124864,-2.4340454548744375,0.9150616055107388,1.7778787358214572,3.0873079040788887,0.21137226552972588,0.6494983990015071,0
1.0621105969311457,-1.521669372970462,0.4008203064545708,-0.0410694520127608,1.2189867012857338,1.681988351596829,-4.676016388809204,-2.8069832779166406,9.773182629993515,-2.002134531632973,3.810666223498953,-0.4014795142685664,-7.595012901567021,0.28805837946967183,0.462173619667657,0.03522110297399196,0.5209022378940741,0.6984809544157634,-0.28125807484478205,-0.5209851764112728,0
-0.26405494586522715,-0.1832087261257129,-1.722821273943964,-0.1646458720628643,-1.0848015112896439,-0.25669716272815923,-0.5717190637480328,1.4453796012363478,1.471226563168738,-0.06288609769678677,0.90486105050755,2.304069674001316,-0.17075125000899483,0.2728432986667625,0.07004751130650033,0.05001955594178297,1.2710551596550348,2.058737676523032,-1.6206124173195444,-1.1691922691489145,0
2.4423128937107705,-0.2730559787028749,-6.897385179138208,0.7934030170156902,-0.017270482984792085,-0.9229790581379378,-0.5531828816444255,0.41025176624103876,-1.1417760465128737,0.7285409066777293,3.1076084694022916,1.937966691847723,0.16787547396254232,0.10627930321896262,3.34179881454952,0.896351873081852,0.813411254689834,3.2511843045658315,0.9466497982515618,0.7553093464485139,0
-0.07510452305430287,-0.9123927132729696,-6.141270401612405,1.9472731434410413,-3.4213796212167207,1.0410025507533573,-1.0388357258661616,-0.22990676127883702,2.3640835568391507,0.2999207218864899,2.5382520111410285,-3.035367042640737,-0.5817620064004698,1.390714828898649,3.067026006156911,-1.7733380604034576,0.7584242554795566,0.7246991654165356,0.676251110199608,-0.6793702429253494,0
-6.751722782340639,-1.1205732582439996,4.732613501306903,1.4316703966274746,-0.5804114960481005,3.2964536378436327,-2.478345122914309,-0.7603941869618918,-1.709382285794526,0.4076489982626479,-4.166973524953299,-2.806883187066462,2.9748483007420514,-2.142391757789656,-2.451834427361696,-0.32048518999194847,0.15901937783732562,-0.10213749610651024,-0.6396266649033098,1.0815288063629707,0
-2.11427953870901,-0.7563678170507129,-0.5570007457211319,5.102000136284521,0.4894490316016261,-0.45171513563513477,0.7101437759077431,-3.125201321953304,-0.5976813281260597,-1.1729541981844318,-5.207169394457004,-5.003235410709766,-0.06593915154081476,1.8483150064863176,1.009490859134231,1.4182930341051323,-0.412900783275693,-2.4682754335573285,-1.4277946878577268,-1.2098078344792922,0
4.364032747794648,0.20612661609252872,-2.720861644750041,-0.9631115637816053,0.2506090910711042,1.0051757748467667,0.20214193116766854,1.782518861962537,6.009481763288702,-0.16241612709507558,4.556039886427561,-3.0310138379745304,-3.48722603414521,0.5579152688766682,3.0951088502621276,0.09194409111150674,-0.5503352522456452,-3.7826620450863597,1.853814768109224,-0.8053198617406452,1
-1.2500527592401367,-0.7554154798655004,1.3826032126832946,0.16863440471449775,0.5439361694692472,0.5144898105686933,-2.4410945230685632,1.4316992598147156,-0.8051886645501058,0.4611942108207868,-2.2545924390639054,2.6591234436769633,2.1315966097837693,-2.2173703448697095,0.04273467574270762,-0.11045306872027923,-0.737918502586359,1.6192798076166601,-1.085167544935607,-0.3013437474785019,0
1.8401890749023517,-0.5020600987392371,-0.8864747265339867,-1.680440947028306,0.33161673209695247,1.205864003485121,1.3089560296759992,-1.2124412285520463,1.4945535466344364,-1.9161334564465073,3.906154219830761,3.6532975023750796,0.16165250910085005,-0.12373009772962051,2.529104032770226,-0.1095336823343556,-1.1013408174268842,0.07618994933977352,-0.1891768432468106,0.5805644254121325,1
-2.6182855908455585,0.3027330316112627,-9.112171666390317,5.066795367765427,2.2683039207404505,1.3233026334710831,1.3638781948114262,-0.2055259982973514,-2.7972143136007155,0.8741771716690538,0.5255490268970833,-6.734657455808605,2.6054564117119017,1.8931110280759587,3.9948480750575888,-1.0547833618287916,0.7609190733187259,-0.04814377674030168,0.9678828079976851,0.49985425369576336,0
1.9770600260549156,-0.014992424805578526,-1.0224124550195046,-0.6280147185037932,-0.3192377596286614,-1.6792007227878345,-1.7725881699101955,-0.3035149420762526,1.5636027662777507,-0.26980480458263,-0.5254043284766904,4.31046398026917,0.4907687821184692,0.5673142670548843,1.2817905760628525,0.10583689199114905,0.8266708117804293,2.421325195063913,-1.2289869956705117,-0.7254315924488861,0
3.0481250422046013,-0.5194703063072353,-1.4194378239822687,-2.0320576643149257,-0.6295111574544959,1.5401528013906116,-0.44867916891516013,1.344040801884034,3.73066697936843,-0.8990043849959642,5.882177221572384,-1.8318576682314873,-2.3701555551818276,0.07595845680111557,2.2228363338046035,0.7611113531690159,-0.8591480062136386,-2.4192072977790797,3.1852166248171825,-0.5399708212215032,1
4.305445949675477,0.40866253351761495,3.8712987440901014,-1.766630085132396,-0.6377008717960015,-3.5899304503423983,-1.5904825027905374,0.6908529614585601,1.838662366547939,-2.269924170656112,-2.650098372635992,10.086892656272017,-0.6265092986884271,-0.8316959692958814,0.2630364078062536,1.2884458926819031,-1.1306891214512298,1.872304318045933,-3.36156491821117,-1.4328686659730565,0
-0.09577858458739671,-0.6397179310213059,-3.9287776335482008,0.9841046566485392,-0.9905561199478656,-0.29485444080765166,0.5399088983402383,3.244401379602231,-4.753995986466519,4.212846920249946,-0.575374871478327,-5.6540130753697975,2.263038699467992,-0.775216480549409,0.03760485049329354,1.3045763173768448,-0.3728846404059525,-0.6267490436538745,3.2817949949378256,0.3704497055476203,0
0.27105383383725695,-1.4539652172384632,-2.6400021417381545,-0.2575645644720761,0.6017569916156245,-0.5922352193712968,0.19176318315225016,2.62203529722267,1.2848837946118603,3.024194038535159,-0.3267494278187736,-1.3222126927907918,-0.07686128283798577,0.32402478252941136,-0.7647646267174416,1.3465928694668134,0.2755505215988735,0.7570325221943947,-0.807638976639591,0.36503869989314497,0
1.8568730406298575,-0.7937454046414257,-4.975496607725041,2.159660376001388,-0.5023598099346762,-0.21840765331946266,1.1518672510058074,-1.0874797363146014,0.7186817361180944,-0.9606602074308801,3.388774113688824,-3.197476697780509,-3.406546101010917,1.3966797879667685,2.3187454242897187,1.6346909166361177,-0.5469208534797049,-0.8009869308680204,1.5742569039492667,-0.7431621814177493,0
-1.6468747277298061,1.125671663737768,-5.234421984363012,3.6353798015405743,-1.2278870875934722,0.3485640928652285,-3.7455391735383694,1.4642982914254237,5.4746171671753485,1.1636421711301992,-1.5813795126435333,-5.620599594079869,-1.0721808413081848,2.190267161911008,1.8582490375723753,-1.2435435876809655,-0.681282298816752,0.20169170105331247,-0.9792163134088405,-0.6121516230332599,0
5.205226385637674,-1.5840502255987388,-0.3658469174887855,-0.0053115349579189175,0.2015319411011923,-3.7441239176604966,-2.9958580457986814,2.8327839702588182,-0.7991283510649795,2.114784197988481,-4.523721329585403,6.046258193669868,1.0561156772966007,-2.5975828464154365,1.83616879922607,-1.1564875790112483,0.045202920698246545,2.0106740900516704,-1.2187103736577893,-1.0608493257944367,0
0.41106843433778373,2.2047087589895487,-5.6791811546953,3.0807953880399754,1.78322847915437,-1.5095052863501288,-0.7044659067525935,1.823793973786203,-0.12453790743815334,0.05211613161089068,-1.664176938346171,-0.7851908265780022,1.9028750424822278,1.6961185515059065,3.1633396959973723,-0.5294261746938566,1.3169583387898993,0.8395148389068043,-1.057819558831775,1.1425391113428456,0
-3.3553576755958696,0.9986391524885755,-0.20867371126256956,-0.5975595562133027,-0.845592222856382,1.7618876084841746,2.0794382452267186,-0.6941215746477569,-4.144095594418865,-3.562731810631143,5.172990150928703,0.42236927434011157,1.2322357664514931,0.9172396988846271,-0.5937048372947991,1.5974927795940093,0.6786759498369432,1.0024196463112522,1.909850324773855,-0.5332080699367504,1
-3.054820295418114,2.445170501082059,-1.2293728858727218,0.06795843231875853,-0.8993837062401415,0.636307456393642,1.0244504905986793,0.6806148657586837,-1.8429593243394642,1.5646961796782866,0.7403846551318154,-4.083825680839767,0.8289295643936299,1.2225288642732335,-2.222253804407382,0.695530253859046,0.3334708513592577,0.39415065586806,1.094516470644512,-0.4934931966844006,0
1.5645523349797696,-0.3437771678543932,-14.141681796098771,1.5486161919226136,-1.1572908634678258,-0.834173336637314,4.894073895550137,4.974919096881713,-6.420902126580756,6.390320613839933,7.139786545694466,-9.267452151664171,-1.0660777145760876,1.237811171767674,0.7608558961086866,1.521595052990753,0.4488723399151374,1.2542486070974912,5.398839631197979,-0.14585642272769378,0
2.5302839606885112,1.2633127861235334,1.8451353242935258,-0.49145766795142243,0.5420680966836597,-3.624598189873138,1.6178677650605153,-1.2147388398221288,-3.982563787094316,-1.751975518349893,-2.4524760765126676,7.502327860626984,1.2814761264130907,0.001046962346751168,-0.10464893480909376,1.589181392175157,-2.0673449901961813,2.067499536233461,-1.922056241816169,-1.4969917732762599,0
2.782301651060985,1.9376678088487567,-4.394935470576542,1.8737715148486171,0.524923056666332,1.068734756412916,-0.47590221888879425,1.5583395784346379,6.376637573485941,0.6756299887369219,2.1684262816361364,-7.489026721339399,-3.867861826890538,1.3532803335651817,3.258438123916609,-1.5225993180955313,0.06679496832211086,-4.635368080983849,1.6506032224592615,-0.31962497983898536,1
-1.5721806535880711,-0.8095570674470163,-0.9954602726396152,-1.2610425243308225,-0.6782485959524979,2.4032628543294168,1.385460456918048,-0.3553174584420533,4.117129146415247,1.9018393896846115,3.2288143759852286,-5.816459851728786,-2.279970138459162,1.519900706968379,-1.65419865730661,1.5703634595693083,-0.7703009273419866,-1.7830428954619024,0.8373702357237539,1.9723074690454059,1
0.7113121682988489,2.062681917697947,-0.5740632659808339,0.5912689594806904,1.5331212426720437,-1.3265331427882259,-0.06907258048227738,0.02430983660917696,0.3546105427802183,-0.6092352456942532,-0.400588075434805,1.738841989259596,-1.2166846412507188,0.43979666507041115,-0.14666041591089196,-0.1501597274409707,0.4580442762154974,1.0766168858216494,-1.1535331055251627,1.8829747808811503,0
-1.400164366907678,-1.869675288611193,-0.6986020933407016,-0.7575854137015072,0.2926758838733724,0.41993605094181885,0.789099377320096,0.8100838570813652,-0.10016821450066615,2.816367070643146,-1.0070693791558614,-1.6096641153946123,1.7430810807711588,0.30097667704626674,-1.3174516225208286,0.7575972177364397,0.47929901971946776,0.41418851724872885,-0.5777630242163094,-0.36711404970312556,0
5.983689232942241,0.020627610380529664,0.9347290977037311,-0.9790644648201763,1.1612378851687306,-4.911329847330498,2.5838853634861665,-0.8139887683403827,-3.9631637447330728,-2.689422791984152,-0.7540735298268096,8.193123951861384,-0.00784847669658506,0.3964719484174749,1.4114360663517327,0.8647994903147556,1.4918104332045574,0.7679628253321708,-0.6418040628265957,-0.04962957295555029,0
-2.20715218873109,1.7541848268487505,2.1574859895815917,1.0216067529614348,-0.15170594461937534,0.6983319304788466,4.30135002149672,0.9879674631232699,-5.036899109635525,-2.0765537888924794,0.1807294479082403,1.3338893617213579,0.12758193750703994,-1.6343579113095208,-1.700274693497927,-0.6967481666504444,-0.04202385395940347,-1.1210238497103653,-1.2969745692691697,-1.0511014612045637,1
-1.1337520289074101,-0.475226730428077,-0.30082672970590835,1.7347449537111987,-0.6381488050463919,-0.7255989943376008,-3.2337861543456463,0.47791103167553817,3.8855394400223635,0.5528884218795205,-4.386933748980634,0.08796721304544877,0.7644901226183503,0.981955872568984,0.4544943083308889,1.0553590258801695,-0.5241729922198086,0.9591650498332255,-2.897527609411579,-1.4624563984588,0
-3.649042853870851,-0.3843089888929912,7.135848059476404,1.8596424880155364,-0.4068794480022369,0.10527740856142764,-2.6673002797562684,-1.0690637541272787,-5.71057020983335,-0.5110231215149794,-7.044417355698522,-0.9829485635544689,3.0132588168164323,-2.732008448216823,-2.3868049614248568,0.5938627410309553,-2.127253312522475,-0.9196329771991669,0.8309274959322595,0.4938477716422142,0
-7.4793299879431725,0.6686957165798787,1.558390197046192,3.0538222166405364,-0.15299215514597997,4.012765082626706,-2.9977378179123972,0.8887273801717521,-1.5246906471427955,-0.6869941686710428,-1.0319152656595962,-4.503341224403706,0.7186437332307705,-2.2121881971204598,-1.8014434818298533,0.5695364369042587,1.8448254322589095,0.4873218501993488,0.2266501082590604,0.1638290546638534,0
2.6263346293423595,-0.008363777477337624,4.064495394038133,-1.9242303334978672,-0.10902451875380481,-1.2186423866585974,-4.5084155406476185,1.9354606761394728,9.48679760667139,-0.06940668212031287,-2.617642212485919,3.0984453784977553,-2.931298243789332,0.18382191686810279,-0.7059429720380601,0.7475581898919299,-1.680702064985115,-0.5873984940064163,-3.0265817620616886,1.1731252774337497,0
1.9497806086861538,0.9368042383456165,-1.4607964317144513,2.595815288696608,-0.6966319431874555,-3.183458796389646,1.143939540154411,-1.7654858217760927,-1.1465650618857857,-2.0334535194461583,-1.8935995881543617,-0.3649321006661521,-1.5831873226416147,2.498785240547679,1.0022879481062112,0.38468941710234816,-0.7915856744523998,-0.6603010017723858,-0.3585973874979683,-2.110253991952389,0
4.548663116518529,0.7276396568778688,-1.816358733426449,-3.68236276875271,0.8314091825891786,-1.8764233393374032,0.7320326870451479,-1.2243901476586674,-2.1009145360890695,-1.2554593947204724,5.219602409406432,10.091615476202351,0.058269129696089994,-0.7673672641197415,1.5983615960788868,-0.32351627652589743,-0.2980802603840003,4.951857296836447,0.3994572142170649,0.8810083263754199,0
-2.574271591788473,2.3931136025943287,-3.142812774698423,2.906296600295751,0.896446658402623,2.0189205820102134,-0.14191262273939953,-0.42633051685894097,2.3942617344444095,0.5502610949098572,0.6515788277361255,-5.391433534156457,-2.2151727361099294,0.5414842906204119,0.34964323953797405,0.1962950513214164,-0.8770600601145201,-0.7050388597832298,-0.49450594122927305,-0.33010288615226036,0
4.783597886398815,-0.5211026548826401,-1.1728193370992976,-2.4027501461754093,-0.3798099859293363,-2.7666857305391894,0.33367210245062306,-0.5345959990334128,-1.8393167300125273,-1.1819087969549558,2.1166990659253564,9.154054705943745,0.6488908538028952,-0.5216736036953424,1.9357878424661459,-0.9000197171566673,-0.8305179006168082,3.6130256514253585,-0.40122981291150095,1.0910010683598526,0
-0.6290146144270595,-0.30798868250314565,8.33022579696354,-3.4177470663250498,-0.47218721111188144,0.08059602917003494,-2.1688205464470514,-3.511030134691451,-2.0276497363058446,-0.48641120400934634,-3.2428766924945713,1.1160158151513155,4.013374020284723,-0.22546964043672668,-1.7873473964350288,1.0272804010866061,-1.2913487516256927,-1.209970366926465,2.5345944908582383,0.33277081112999674,1
-0.7670273460129834,-1.1079646833389534,-0.22143879902336255,0.6379017768722954,-0.2885293851112636,0.3544720079806285,-2.4849597089840745,2.2017199753356054,6.580648106495421,0.03330488603259418,-0.6951121030271109,-1.2712582780374337,-2.440896462246501,0.9212577008094858,-0.4936392828631193,1.90928068360506,-0.6724334479498478,-0.3078272411687899,-2.3379485342118684,-0.3603380805383656,0
-5.378511679430628,0.01518762557571683,0.8341478660744459,2.6602661352151937,0.02995946686794293,-0.030323809406214708,-3.5081360239988224,1.059890465203833,-0.02874345453974971,0.7478972595246329,-3.551069293609424,-8.060043327671254,0.2910336335301684,2.2764031554090054,-3.18109893142666,1.2651392527113465,-2.0038195032162247,-0.41509328181965244,1.4242352492765167,1.275235639097032,1
0.24245036567775408,0.2853272614650102,4.640688234173282,-2.1741956115074776,-1.1279177504646056,-2.120298977218988,-2.105206316211059,-0.7502188209066571,1.329340123886484,-1.3046501622183135,-3.383439209469316,5.252641209727313,2.3161027171571362,1.3005397037181705,-1.2891212738473905,-0.006149175610788363,1.0564339105993585,1.470932708829943,-1.8766419369319718,-2.1110949590936774,0
